representation,key_condition,graph_regime,d_key,edges,load,capacity_domain,epsilon,seed,starts,method,hops,adaptive_reads,minimum_layer_depth,success_rate,mean_endpoint_error,p90_endpoint_error,maximum_endpoint_error,accumulated_mean_error,mean_confidence,maximum_one_hop_csm_error,read_operator_norm,theorem_error_bound,bound_relative_excess,system_condition_number,key_gram_condition_number,maximum_code_coherence,selected_softmax_temperature,state_bytes,estimated_total_flops
random_nonorthogonal,correlated_0.8,many_to_one,32,32,1.0,at_or_below_capacity,0.01,0,16,csm_chained,4,4,1,1.0,0.2503586453786497,0.2927210807347228,0.2956732673860751,0.7238733622741567,0.48161294333507165,0.19576109812092748,3.085594202147504,8.4146133730914,0.0,2325.0828554878085,27613.045730374415,0.8986352956775395,nan,16384,16384
random_nonorthogonal,correlated_0.8,many_to_one,32,32,1.0,at_or_below_capacity,0.01,0,16,softmax_repeated,4,4,4,1.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,2325.0828554878085,27613.045730374415,0.8986352956775395,0.001,16384,17024
random_nonorthogonal,correlated_0.8,many_to_one,32,32,1.0,at_or_below_capacity,0.01,0,16,softmax_one,4,1,1,0.125,0.6076857479805744,0.7654218248228932,0.7654218248228932,1.7777375702818814,nan,nan,nan,nan,nan,2325.0828554878085,27613.045730374415,0.8986352956775395,0.001,16384,4256
random_nonorthogonal,correlated_0.8,many_to_one,32,32,1.0,at_or_below_capacity,0.01,0,16,csm_chained,8,8,1,0.875,0.3273433635306643,0.3707964133964108,0.3861746597765089,1.9650145438785673,0.24618606645035948,0.19576109812092748,3.085594202147504,771.1772397737693,0.0,2325.0828554878085,27613.045730374415,0.8986352956775395,nan,16384,32768
random_nonorthogonal,correlated_0.8,many_to_one,32,32,1.0,at_or_below_capacity,0.01,0,16,softmax_repeated,8,8,8,1.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,2325.0828554878085,27613.045730374415,0.8986352956775395,0.001,16384,34048
random_nonorthogonal,correlated_0.8,many_to_one,32,32,1.0,at_or_below_capacity,0.01,0,16,softmax_one,8,1,1,0.125,0.6278622203061492,0.7654218248228932,0.7654218248228932,4.289186451506478,nan,nan,nan,nan,nan,2325.0828554878085,27613.045730374415,0.8986352956775395,0.001,16384,4256
random_nonorthogonal,correlated_0.8,many_to_one,32,32,1.0,at_or_below_capacity,0.01,0,16,csm_chained,16,16,1,0.125,0.3834299674540379,0.3950908886953701,0.39602889857403667,4.894796093712356,0.2053602774779194,0.19576109812092748,3.085594202147504,6337493.578794891,0.0,2325.0828554878085,27613.045730374415,0.8986352956775395,nan,16384,65536
random_nonorthogonal,correlated_0.8,many_to_one,32,32,1.0,at_or_below_capacity,0.01,0,16,softmax_repeated,16,16,16,1.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,2325.0828554878085,27613.045730374415,0.8986352956775395,0.001,16384,68096
random_nonorthogonal,correlated_0.8,many_to_one,32,32,1.0,at_or_below_capacity,0.01,0,16,softmax_one,16,1,1,0.125,0.6278622203061492,0.7654218248228932,0.7654218248228932,9.312084213955671,nan,nan,nan,nan,nan,2325.0828554878085,27613.045730374415,0.8986352956775395,0.001,16384,4256
random_nonorthogonal,correlated_0.8,many_to_one,32,32,1.0,at_or_below_capacity,0.1,0,16,csm_chained,1,1,1,1.0,0.20569313255622917,0.25154703090665465,0.275756205427286,0.20569313255622917,0.5363385732132016,0.3145456919928164,1.779323664926901,0.3145456919928164,0.0,252.45669584303303,27613.045730374415,0.8986352956775395,nan,16384,4096
random_nonorthogonal,correlated_0.8,many_to_one,32,32,1.0,at_or_below_capacity,0.1,0,16,softmax_repeated,1,1,1,1.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,252.45669584303303,27613.045730374415,0.8986352956775395,0.001,16384,4256
random_nonorthogonal,correlated_0.8,many_to_one,32,32,1.0,at_or_below_capacity,0.1,0,16,softmax_one,1,1,1,1.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,252.45669584303303,27613.045730374415,0.8986352956775395,0.001,16384,4256
random_nonorthogonal,correlated_0.8,many_to_one,32,32,1.0,at_or_below_capacity,0.1,0,16,csm_chained,2,2,1,0.8125,0.29019717527474476,0.3806377137476248,0.4420706483784005,0.49589030783097393,0.2844373527902743,0.3145456919928164,1.779323664926901,0.8742242854564426,0.0,252.45669584303303,27613.045730374415,0.8986352956775395,nan,16384,8192
random_nonorthogonal,correlated_0.8,many_to_one,32,32,1.0,at_or_below_capacity,0.1,0,16,softmax_repeated,2,2,2,1.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,252.45669584303303,27613.045730374415,0.8986352956775395,0.001,16384,8512
random_nonorthogonal,correlated_0.8,many_to_one,32,32,1.0,at_or_below_capacity,0.1,0,16,softmax_one,2,1,1,0.125,0.5779866574391394,0.7063369935921571,0.7063369935921571,0.5779866574391394,nan,nan,nan,nan,nan,252.45669584303303,27613.045730374415,0.8986352956775395,0.001,16384,4256
random_nonorthogonal,correlated_0.8,many_to_one,32,32,1.0,at_or_below_capacity,0.1,0,16,csm_chained,4,4,1,0.25,0.42849552120345313,0.4679354121053665,0.4878402142584343,1.297681845630032,0.12716202794980258,0.3145456919928164,1.779323664926901,3.6420119953684993,0.0,252.45669584303303,27613.045730374415,0.8986352956775395,nan,16384,16384
random_nonorthogonal,correlated_0.8,many_to_one,32,32,1.0,at_or_below_capacity,0.1,0,16,softmax_repeated,4,4,4,1.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,252.45669584303303,27613.045730374415,0.8986352956775395,0.001,16384,17024
random_nonorthogonal,correlated_0.8,many_to_one,32,32,1.0,at_or_below_capacity,0.1,0,16,softmax_one,4,1,1,0.125,0.6076857479805744,0.7654218248228932,0.7654218248228932,1.7777375702818814,nan,nan,nan,nan,nan,252.45669584303303,27613.045730374415,0.8986352956775395,0.001,16384,4256
random_nonorthogonal,correlated_0.8,many_to_one,32,32,1.0,at_or_below_capacity,0.1,0,16,csm_chained,8,8,1,0.0,0.4508323395362673,0.4577079100256559,0.458210203853173,3.0996803436570697,0.09280480491840137,0.3145456919928164,1.779323664926901,40.14775494226894,0.0,252.45669584303303,27613.045730374415,0.8986352956775395,nan,16384,32768
random_nonorthogonal,correlated_0.8,many_to_one,32,32,1.0,at_or_below_capacity,0.1,0,16,softmax_repeated,8,8,8,1.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,252.45669584303303,27613.045730374415,0.8986352956775395,0.001,16384,34048
random_nonorthogonal,correlated_0.8,many_to_one,32,32,1.0,at_or_below_capacity,0.1,0,16,softmax_one,8,1,1,0.125,0.6278622203061492,0.7654218248228932,0.7654218248228932,4.289186451506478,nan,nan,nan,nan,nan,252.45669584303303,27613.045730374415,0.8986352956775395,0.001,16384,4256
random_nonorthogonal,correlated_0.8,many_to_one,32,32,1.0,at_or_below_capacity,0.1,0,16,csm_chained,16,16,1,0.0,0.45796812386787356,0.46623702254314675,0.46652916984186904,6.738537614475881,0.0829376000106485,0.3145456919928164,1.779323664926901,4073.8227573784416,0.0,252.45669584303303,27613.045730374415,0.8986352956775395,nan,16384,65536
random_nonorthogonal,correlated_0.8,many_to_one,32,32,1.0,at_or_below_capacity,0.1,0,16,softmax_repeated,16,16,16,1.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,252.45669584303303,27613.045730374415,0.8986352956775395,0.001,16384,68096
random_nonorthogonal,correlated_0.8,many_to_one,32,32,1.0,at_or_below_capacity,0.1,0,16,softmax_one,16,1,1,0.125,0.6278622203061492,0.7654218248228932,0.7654218248228932,9.312084213955671,nan,nan,nan,nan,nan,252.45669584303303,27613.045730374415,0.8986352956775395,0.001,16384,4256
random_nonorthogonal,correlated_0.8,many_to_one,32,32,1.0,at_or_below_capacity,1e-08,1,16,csm_chained,1,1,1,1.0,3.2973383086036632e-06,5.695729784188258e-06,7.211192989318792e-06,3.2973383086036632e-06,0.9999975670122986,7.5988911416880476e-06,28.602197347358835,7.5988911416880476e-06,0.0,141234.7448687545,141242.52684984865,0.9365695603334034,nan,16384,4096
random_nonorthogonal,correlated_0.8,many_to_one,32,32,1.0,at_or_below_capacity,1e-08,1,16,softmax_repeated,1,1,1,1.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,141234.7448687545,141242.52684984865,0.9365695603334034,0.001,16384,4256
random_nonorthogonal,correlated_0.8,many_to_one,32,32,1.0,at_or_below_capacity,1e-08,1,16,softmax_one,1,1,1,1.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,141234.7448687545,141242.52684984865,0.9365695603334034,0.001,16384,4256
random_nonorthogonal,correlated_0.8,many_to_one,32,32,1.0,at_or_below_capacity,1e-08,1,16,csm_chained,2,2,1,1.0,4.600099939263996e-06,7.4247261317782465e-06,8.300922841863353e-06,7.897438247867659e-06,0.9999940445145304,7.5988911416880476e-06,28.602197347358835,0.00022494387519734647,0.0,141234.7448687545,141242.52684984865,0.9365695603334034,nan,16384,8192
random_nonorthogonal,correlated_0.8,many_to_one,32,32,1.0,at_or_below_capacity,1e-08,1,16,softmax_repeated,2,2,2,1.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,141234.7448687545,141242.52684984865,0.9365695603334034,0.001,16384,8512
random_nonorthogonal,correlated_0.8,many_to_one,32,32,1.0,at_or_below_capacity,1e-08,1,16,softmax_one,2,1,1,0.0625,0.5765181032627931,0.654717975076551,0.6908086563282285,0.5765181032627931,nan,nan,nan,nan,nan,141234.7448687545,141242.52684984865,0.9365695603334034,0.001,16384,4256
random_nonorthogonal,correlated_0.8,many_to_one,32,32,1.0,at_or_below_capacity,1e-08,1,16,csm_chained,4,4,1,1.0,7.283476815704351e-06,1.1479144206532959e-05,1.2833725673071103e-05,2.1455951527884575e-05,0.999983129916273,7.5988911416880476e-06,28.602197347358835,0.18424830992400223,0.0,141234.7448687545,141242.52684984865,0.9365695603334034,nan,16384,16384
random_nonorthogonal,correlated_0.8,many_to_one,32,32,1.0,at_or_below_capacity,1e-08,1,16,softmax_repeated,4,4,4,1.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,141234.7448687545,141242.52684984865,0.9365695603334034,0.001,16384,17024
random_nonorthogonal,correlated_0.8,many_to_one,32,32,1.0,at_or_below_capacity,1e-08,1,16,softmax_one,4,1,1,0.0625,0.5685988086658627,0.654717975076551,0.7161755154290871,1.4786769429209106,nan,nan,nan,nan,nan,141234.7448687545,141242.52684984865,0.9365695603334034,0.001,16384,4256
random_nonorthogonal,correlated_0.8,many_to_one,32,32,1.0,at_or_below_capacity,1e-08,1,16,csm_chained,8,8,1,1.0,1.6250444797498775e-05,2.002409853169392e-05,2.337901010249216e-05,7.314133276900419e-05,0.9999536723383768,7.5988911416880476e-06,28.602197347358835,123310.98222133817,0.0,141234.7448687545,141242.52684984865,0.9365695603334034,nan,16384,32768
random_nonorthogonal,correlated_0.8,many_to_one,32,32,1.0,at_or_below_capacity,1e-08,1,16,softmax_repeated,8,8,8,1.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,141234.7448687545,141242.52684984865,0.9365695603334034,0.001,16384,34048
random_nonorthogonal,correlated_0.8,many_to_one,32,32,1.0,at_or_below_capacity,1e-08,1,16,softmax_one,8,1,1,0.0625,0.5685988086658627,0.654717975076551,0.7161755154290871,3.2829946222371453,nan,nan,nan,nan,nan,141234.7448687545,141242.52684984865,0.9365695603334034,0.001,16384,4256
random_nonorthogonal,correlated_0.8,many_to_one,32,32,1.0,at_or_below_capacity,1e-08,1,16,csm_chained,16,16,1,1.0,3.617667475733544e-05,4.155917575350417e-05,4.487495441664163e-05,0.00029407194722780213,0.9998878109808096,7.5988911416880476e-06,28.602197347358835,5.5232785710676584e+16,0.0,141234.7448687545,141242.52684984865,0.9365695603334034,nan,16384,65536
random_nonorthogonal,correlated_0.8,many_to_one,32,32,1.0,at_or_below_capacity,1e-08,1,16,softmax_repeated,16,16,16,1.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,141234.7448687545,141242.52684984865,0.9365695603334034,0.001,16384,68096
random_nonorthogonal,correlated_0.8,many_to_one,32,32,1.0,at_or_below_capacity,1e-08,1,16,softmax_one,16,1,1,0.0625,0.5685988086658627,0.654717975076551,0.7161755154290871,6.891629980869615,nan,nan,nan,nan,nan,141234.7448687545,141242.52684984865,0.9365695603334034,0.001,16384,4256
random_nonorthogonal,correlated_0.8,many_to_one,32,32,1.0,at_or_below_capacity,0.0001,1,16,csm_chained,1,1,1,1.0,0.02209959880574596,0.03748427615979687,0.047102325982435064,0.02209959880574596,0.982269064541089,0.04892140599990122,19.049485209945356,0.04892140599990122,0.0,91065.8071568104,141242.52684984865,0.9365695603334034,nan,16384,4096
random_nonorthogonal,correlated_0.8,many_to_one,32,32,1.0,at_or_below_capacity,0.0001,1,16,softmax_repeated,1,1,1,1.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,91065.8071568104,141242.52684984865,0.9365695603334034,0.001,16384,4256
random_nonorthogonal,correlated_0.8,many_to_one,32,32,1.0,at_or_below_capacity,0.0001,1,16,softmax_one,1,1,1,1.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,91065.8071568104,141242.52684984865,0.9365695603334034,0.001,16384,4256
random_nonorthogonal,correlated_0.8,many_to_one,32,32,1.0,at_or_below_capacity,0.0001,1,16,csm_chained,2,2,1,1.0,0.03090715501966931,0.05216911915067457,0.05269964377821304,0.05300675382541527,0.9580156630198844,0.04892140599990122,19.049485209945356,0.9808490060447514,0.0,91065.8071568104,141242.52684984865,0.9365695603334034,nan,16384,8192
random_nonorthogonal,correlated_0.8,many_to_one,32,32,1.0,at_or_below_capacity,0.0001,1,16,softmax_repeated,2,2,2,1.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,91065.8071568104,141242.52684984865,0.9365695603334034,0.001,16384,8512
random_nonorthogonal,correlated_0.8,many_to_one,32,32,1.0,at_or_below_capacity,0.0001,1,16,softmax_one,2,1,1,0.0625,0.5765181032627931,0.654717975076551,0.6908086563282285,0.5765181032627931,nan,nan,nan,nan,nan,91065.8071568104,141242.52684984865,0.9365695603334034,0.001,16384,4256
random_nonorthogonal,correlated_0.8,many_to_one,32,32,1.0,at_or_below_capacity,0.0001,1,16,csm_chained,4,4,1,1.0,0.047109969826043346,0.07152795879184146,0.08405357499520029,0.14075881333420415,0.8948497215752067,0.04892140599990122,19.049485209945356,356.9141677990925,0.0,91065.8071568104,141242.52684984865,0.9365695603334034,nan,16384,16384
random_nonorthogonal,correlated_0.8,many_to_one,32,32,1.0,at_or_below_capacity,0.0001,1,16,softmax_repeated,4,4,4,1.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,91065.8071568104,141242.52684984865,0.9365695603334034,0.001,16384,17024
random_nonorthogonal,correlated_0.8,many_to_one,32,32,1.0,at_or_below_capacity,0.0001,1,16,softmax_one,4,1,1,0.0625,0.5685988086658627,0.654717975076551,0.7161755154290871,1.4786769429209106,nan,nan,nan,nan,nan,91065.8071568104,141242.52684984865,0.9365695603334034,0.001,16384,4256
random_nonorthogonal,correlated_0.8,many_to_one,32,32,1.0,at_or_below_capacity,0.0001,1,16,csm_chained,8,8,1,1.0,0.0962806585107503,0.11830485999322965,0.13549188324996145,0.45386076755359145,0.7611402050688442,0.04892140599990122,19.049485209945356,47000238.44120939,0.0,91065.8071568104,141242.52684984865,0.9365695603334034,nan,16384,32768
random_nonorthogonal,correlated_0.8,many_to_one,32,32,1.0,at_or_below_capacity,0.0001,1,16,softmax_repeated,8,8,8,1.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,91065.8071568104,141242.52684984865,0.9365695603334034,0.001,16384,34048
random_nonorthogonal,correlated_0.8,many_to_one,32,32,1.0,at_or_below_capacity,0.0001,1,16,softmax_one,8,1,1,0.0625,0.5685988086658627,0.654717975076551,0.7161755154290871,3.2829946222371453,nan,nan,nan,nan,nan,91065.8071568104,141242.52684984865,0.9365695603334034,0.001,16384,4256
random_nonorthogonal,correlated_0.8,many_to_one,32,32,1.0,at_or_below_capacity,0.0001,1,16,csm_chained,16,16,1,1.0,0.17962440036806876,0.19847676972950357,0.20896226177028385,1.6260842962701434,0.5873774014305864,0.04892140599990122,19.049485209945356,8.150157701137284e+17,0.0,91065.8071568104,141242.52684984865,0.9365695603334034,nan,16384,65536
random_nonorthogonal,correlated_0.8,many_to_one,32,32,1.0,at_or_below_capacity,0.0001,1,16,softmax_repeated,16,16,16,1.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,91065.8071568104,141242.52684984865,0.9365695603334034,0.001,16384,68096
random_nonorthogonal,correlated_0.8,many_to_one,32,32,1.0,at_or_below_capacity,0.0001,1,16,softmax_one,16,1,1,0.0625,0.5685988086658627,0.654717975076551,0.7161755154290871,6.891629980869615,nan,nan,nan,nan,nan,91065.8071568104,141242.52684984865,0.9365695603334034,0.001,16384,4256
random_nonorthogonal,correlated_0.8,many_to_one,32,32,1.0,at_or_below_capacity,0.01,1,16,csm_chained,1,1,1,1.0,0.14034733570116706,0.19823375718068448,0.22790571580258426,0.14034733570116706,0.7892696701765626,0.2433484004815036,3.7654585346498948,0.2433484004815036,0.0,2518.6737357826414,141242.52684984865,0.9365695603334034,nan,16384,4096
random_nonorthogonal,correlated_0.8,many_to_one,32,32,1.0,at_or_below_capacity,0.01,1,16,softmax_repeated,1,1,1,1.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,2518.6737357826414,141242.52684984865,0.9365695603334034,0.001,16384,4256
random_nonorthogonal,correlated_0.8,many_to_one,32,32,1.0,at_or_below_capacity,0.01,1,16,softmax_one,1,1,1,1.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,2518.6737357826414,141242.52684984865,0.9365695603334034,0.001,16384,4256
random_nonorthogonal,correlated_0.8,many_to_one,32,32,1.0,at_or_below_capacity,0.01,1,16,csm_chained,2,2,1,0.9375,0.1845404788287216,0.27768078909474236,0.3172180890912204,0.3248878145298887,0.572882722725518,0.2433484004815036,3.7654585346498948,1.159666711967982,0.0,2518.6737357826414,141242.52684984865,0.9365695603334034,nan,16384,8192
random_nonorthogonal,correlated_0.8,many_to_one,32,32,1.0,at_or_below_capacity,0.01,1,16,softmax_repeated,2,2,2,1.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,2518.6737357826414,141242.52684984865,0.9365695603334034,0.001,16384,8512
random_nonorthogonal,correlated_0.8,many_to_one,32,32,1.0,at_or_below_capacity,0.01,1,16,softmax_one,2,1,1,0.0625,0.5765181032627931,0.654717975076551,0.6908086563282285,0.5765181032627931,nan,nan,nan,nan,nan,2518.6737357826414,141242.52684984865,0.9365695603334034,0.001,16384,4256
random_nonorthogonal,correlated_0.8,many_to_one,32,32,1.0,at_or_below_capacity,0.01,1,16,csm_chained,4,4,1,0.9375,0.21678208683103622,0.2728922571675233,0.32229617983873765,0.7525125882041139,0.4202077253301739,0.2433484004815036,3.7654585346498948,17.602207580643256,0.0,2518.6737357826414,141242.52684984865,0.9365695603334034,nan,16384,16384
random_nonorthogonal,correlated_0.8,many_to_one,32,32,1.0,at_or_below_capacity,0.01,1,16,softmax_repeated,4,4,4,1.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,2518.6737357826414,141242.52684984865,0.9365695603334034,0.001,16384,17024
random_nonorthogonal,correlated_0.8,many_to_one,32,32,1.0,at_or_below_capacity,0.01,1,16,softmax_one,4,1,1,0.0625,0.5685988086658627,0.654717975076551,0.7161755154290871,1.4786769429209106,nan,nan,nan,nan,nan,2518.6737357826414,141242.52684984865,0.9365695603334034,0.001,16384,4256
random_nonorthogonal,correlated_0.8,many_to_one,32,32,1.0,at_or_below_capacity,0.01,1,16,csm_chained,8,8,1,0.875,0.2970534767366989,0.33637633425221314,0.36144940774081263,1.8286840717578727,0.3602403174037825,0.2433484004815036,3.7654585346498948,3556.2604094275107,0.0,2518.6737357826414,141242.52684984865,0.9365695603334034,nan,16384,32768
random_nonorthogonal,correlated_0.8,many_to_one,32,32,1.0,at_or_below_capacity,0.01,1,16,softmax_repeated,8,8,8,1.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,2518.6737357826414,141242.52684984865,0.9365695603334034,0.001,16384,34048
random_nonorthogonal,correlated_0.8,many_to_one,32,32,1.0,at_or_below_capacity,0.01,1,16,softmax_one,8,1,1,0.0625,0.5685988086658627,0.654717975076551,0.7161755154290871,3.2829946222371453,nan,nan,nan,nan,nan,2518.6737357826414,141242.52684984865,0.9365695603334034,0.001,16384,4256
random_nonorthogonal,correlated_0.8,many_to_one,32,32,1.0,at_or_below_capacity,0.01,1,16,csm_chained,16,16,1,0.4375,0.3738241046930428,0.45454367556888065,0.4661565540768276,4.628427780223651,0.4513814743953708,0.2433484004815036,3.7654585346498948,143729944.10147262,0.0,2518.6737357826414,141242.52684984865,0.9365695603334034,nan,16384,65536
random_nonorthogonal,correlated_0.8,many_to_one,32,32,1.0,at_or_below_capacity,0.01,1,16,softmax_repeated,16,16,16,1.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,2518.6737357826414,141242.52684984865,0.9365695603334034,0.001,16384,68096
random_nonorthogonal,correlated_0.8,many_to_one,32,32,1.0,at_or_below_capacity,0.01,1,16,softmax_one,16,1,1,0.0625,0.5685988086658627,0.654717975076551,0.7161755154290871,6.891629980869615,nan,nan,nan,nan,nan,2518.6737357826414,141242.52684984865,0.9365695603334034,0.001,16384,4256
random_nonorthogonal,correlated_0.8,many_to_one,32,32,1.0,at_or_below_capacity,0.1,1,16,csm_chained,1,1,1,1.0,0.23325273909210864,0.2992177723750166,0.3287603165792002,0.23325273909210864,0.5074342500410064,0.3287603165792002,1.4543656750759297,0.3287603165792002,0.0,256.8722755141902,141242.52684984865,0.9365695603334034,nan,16384,4096
